phase,x_pos,y_pos,distance,video_time,gliding,matching_val_map,matching_val_phase,omitFrame
0, 143, 158,-1.000,01:31:53,0, 0.567, 0.965,1
0, 143,1749,-1.000,01:31:54,0, 0.344, 0.966,1
0, 143,1144,-1.000,01:31:55,0, 0.487, 0.966,0
0, 199,1145,56.009,01:31:56,0, 0.489, 0.966,0
0, 259,1148,60.075,01:31:57,0, 0.453, 0.967,0
0, 314,1152,55.145,01:31:58,0, 0.420, 0.966,0
0, 372,1154,58.034,01:31:59,0, 0.445, 0.967,0
0, 435,1156,63.032,01:32:00,0, 0.444, 0.968,0
0, 423,1159,-1.000,01:32:01,0, 0.106, 0.967,0
1, 273,1391,-1.000,01:32:02,0, 0.285, 0.947,0
1,1152, 176,-1.000,01:32:03,0, 0.175, 0.948,0
-1, 495, 643,-1.000,01:32:04,0, 0.184, 0.945,0
1, 495, 648,-1.000,01:32:05,0, 0.200, 0.949,0
1, 495, 648,-1.000,01:32:06,0, 0.198, 0.949,0
1, 496, 648,-1.000,01:32:07,0, 0.190, 0.948,0
1, 495, 648,-1.000,01:32:07,0, 0.190, 0.948,0
1, 495, 648,-1.000,01:32:08,0, 0.176, 0.950,0
1, 495, 648,-1.000,01:32:09,0, 0.165, 0.953,0
1,1153, 177,-1.000,01:32:10,0, 0.161, 0.953,0
1, 485, 648,-1.000,01:32:11,0, 0.172, 0.952,0
1, 495, 648,-1.000,01:32:12,0, 0.175, 0.952,0
1, 495, 648,-1.000,01:32:13,0, 0.171, 0.952,0
1, 495, 648,-1.000,01:32:14,0, 0.164, 0.952,0
0,1380,1185,-1.000,01:32:15,0, 0.414, 0.972,0
0,1440,1188,60.075,01:32:16,0, 0.367, 0.972,0
0,1440,1189, 1.000,01:32:17,1, 0.363, 0.974,0
0,1450,1194,11.180,01:32:18,1, 0.362, 0.970,0
0,1458,1194, 8.000,01:32:19,1, 0.358, 0.971,0
0,1468,1198,10.770,01:32:20,1, 0.359, 0.971,0
0,1476,1205,10.630,01:32:21,1, 0.363, 0.970,0
0,1484,1214,12.042,01:32:22,1, 0.380, 0.971,0
0,1494,1222,12.806,01:32:23,1, 0.397, 0.971,0
0,1503,1230,12.042,01:32:24,1, 0.387, 0.971,0
0,1511,1238,11.314,01:32:25,1, 0.380, 0.972,0
0,1518,1245, 9.899,01:32:26,0, 0.380, 0.969,0
1,1526,1253,11.314,01:32:27,1, 0.423, 0.958,0
1,1534,1260,10.630,01:32:28,1, 0.427, 0.972,0
1,1543,1266,10.817,01:32:29,0, 0.417, 0.972,0
1,1546,1272, 6.708,01:32:30,0, 0.418, 0.957,0
1,1557,1271,11.045,01:32:31,0, 0.423, 0.968,0
1,1568,1266,12.083,01:32:32,1, 0.422, 0.967,0
1,1582,1265,14.036,01:32:33,1, 0.410, 0.972,0
1,1591,1266, 9.055,01:32:34,1, 0.431, 0.971,0
1,1605,1268,14.142,01:32:35,1, 0.437, 0.976,0
1,1619,1273,14.866,01:32:36,1, 0.479, 0.967,0
1,1633,1278,14.866,01:32:39,1, 0.401, 0.967,0
1,1647,1275,14.318,01:32:40,0, 0.554, 0.961,0
1,1661,1271,14.560,01:32:41,0, 0.542, 0.973,0
1,1673,1277,13.416,01:32:42,1, 0.563, 0.965,0
1,1684,1284,13.038,01:32:43,1, 0.580, 0.972,0
