video,roundId,starttime,endtime,won,place,kills,playtime,tracefile,map_ui_position/scale,Unnamed: 10
/home/itec/philipp/nobackup/fn-new-videos/CleverNyx/20191206_oFmFoQTY-Ua2eBquel_i5A_1575665848.mp4,6,01:11:04,01:12:35,0,100,0,00:01:31,round-20191206_oFmFoQTY-Ua2eBquel_i5A_1575665848_6.csv,(1610x12)(1896x298),1.497
/home/itec/philipp/nobackup/fn-new-videos/CleverNyx/20191211_U91lc3JboUefJ-nTGYroew_1576038731.mp4,5,00:45:33,01:00:33,0,100,0,00:15:00,round-20191211_U91lc3JboUefJ-nTGYroew_1576038731_5.csv,(1544x12)(1830x298),1.444
/home/itec/philipp/nobackup/fn-new-videos/Flopysock/20191130_5hchg8-B20SyvYkF2RHWPg_1575076848.mp4,13,02:52:59,03:05:15,0,100,0,00:12:16,round-20191130_5hchg8-B20SyvYkF2RHWPg_1575076848_13.csv,(1526x11)(1812x297),1.43
/home/itec/philipp/nobackup/fn-new-videos/CleverNyx/20191211_U91lc3JboUefJ-nTGYroew_1576038731.mp4,6,01:02:26,01:06:04,0,100,0,00:03:38,round-20191211_U91lc3JboUefJ-nTGYroew_1576038731_6.csv,(1544x12)(1830x298),1.444
/home/itec/philipp/nobackup/fn-new-videos/CleverNyx/20191206_oFmFoQTY-Ua2eBquel_i5A_1575665848.mp4,7,01:14:15,01:18:20,0,100,0,00:04:05,round-20191206_oFmFoQTY-Ua2eBquel_i5A_1575665848_7.csv,(1610x12)(1896x298),1.497
/home/itec/philipp/nobackup/fn-new-videos/Flopysock/20191130_5hchg8-B20SyvYkF2RHWPg_1575076848.mp4,14,03:11:32,03:14:01,0,100,0,00:02:29,round-20191130_5hchg8-B20SyvYkF2RHWPg_1575076848_14.csv,(1526x11)(1812x297),1.43
/home/itec/philipp/nobackup/fn-new-videos/StaySteezzy/20191203_LVGEo-cFCUadQHkAvIEpJA_1575346187.mp4,22,04:16:27,04:34:27,0,100,0,00:18:00,round-20191203_LVGEo-cFCUadQHkAvIEpJA_1575346187_22.csv,(1520x11)(1806x297),0.95
/home/itec/philipp/nobackup/fn-new-videos/CleverNyx/20191211_U91lc3JboUefJ-nTGYroew_1576038731.mp4,7,01:07:37,01:16:08,0,100,0,00:08:31,round-20191211_U91lc3JboUefJ-nTGYroew_1576038731_7.csv,(1544x12)(1830x298),1.444
/home/itec/philipp/nobackup/fn-new-videos/CleverNyx/20191208_96EaxsqT3kaciAmNS4pL9A_1575810412.mp4,11,01:50:56,01:52:48,0,100,0,00:01:52,round-20191208_96EaxsqT3kaciAmNS4pL9A_1575810412_11.csv,(1601x12)(1887x298),1.49
/home/itec/philipp/nobackup/fn-new-videos/CleverNyx/20191211_U91lc3JboUefJ-nTGYroew_1576038731.mp4,8,01:17:42,01:26:21,0,100,0,00:08:39,round-20191211_U91lc3JboUefJ-nTGYroew_1576038731_8.csv,(1544x12)(1830x298),1.444
/home/itec/philipp/nobackup/fn-new-videos/Flopysock/20191202_HWnwd-xPGUKBZ76s3C_7Rg_1575276443.mp4,5,03:33:29,03:45:55,0,100,0,00:12:26,round-20191202_HWnwd-xPGUKBZ76s3C_7Rg_1575276443_5.csv,(1479x11)(1765x297),1.437
/home/itec/philipp/nobackup/fn-new-videos/Flopysock/20191202_HWnwd-xPGUKBZ76s3C_7Rg_1575276443.mp4,6,03:47:35,03:49:43,0,100,0,00:02:08,round-20191202_HWnwd-xPGUKBZ76s3C_7Rg_1575276443_6.csv,(1479x11)(1765x297),1.437
/home/itec/philipp/nobackup/fn-new-videos/CleverNyx/20191208_96EaxsqT3kaciAmNS4pL9A_1575810412.mp4,12,01:55:00,02:02:09,0,100,0,00:07:09,round-20191208_96EaxsqT3kaciAmNS4pL9A_1575810412_12.csv,(1601x12)(1887x298),1.49
/home/itec/philipp/nobackup/fn-new-videos/CleverNyx/20191208_96EaxsqT3kaciAmNS4pL9A_1575810412.mp4,13,02:03:56,02:06:07,0,100,0,00:02:11,round-20191208_96EaxsqT3kaciAmNS4pL9A_1575810412_13.csv,(1601x12)(1887x298),1.49
/home/itec/philipp/nobackup/fn-new-videos/CleverNyx/20191208_96EaxsqT3kaciAmNS4pL9A_1575810412.mp4,14,02:08:11,02:10:03,0,100,0,00:01:52,round-20191208_96EaxsqT3kaciAmNS4pL9A_1575810412_14.csv,(1601x12)(1887x298),1.49
/home/itec/philipp/nobackup/fn-new-videos/CleverNyx/20191206_oFmFoQTY-Ua2eBquel_i5A_1575665848.mp4,8,01:20:24,01:38:56,0,100,0,00:18:32,round-20191206_oFmFoQTY-Ua2eBquel_i5A_1575665848_8.csv,(1610x12)(1896x298),1.497
/home/itec/philipp/nobackup/fn-new-videos/Frvstz/20191209_EH0IE3f7PUi-eQaeu23u4w_1575888317.mp4,3,00:38:17,00:43:24,0,100,0,00:05:07,round-20191209_EH0IE3f7PUi-eQaeu23u4w_1575888317_3.csv,(1639x52)(1925x338),1.067
/home/itec/philipp/nobackup/fn-new-videos/CleverNyx/20191206_oFmFoQTY-Ua2eBquel_i5A_1575665848.mp4,9,01:40:57,01:51:09,0,100,0,00:10:12,round-20191206_oFmFoQTY-Ua2eBquel_i5A_1575665848_9.csv,(1610x12)(1896x298),1.497
/home/itec/philipp/nobackup/fn-new-videos/CleverNyx/20191208_96EaxsqT3kaciAmNS4pL9A_1575810412.mp4,15,02:11:54,02:29:58,0,100,0,00:18:04,round-20191208_96EaxsqT3kaciAmNS4pL9A_1575810412_15.csv,(1601x12)(1887x298),1.49
/home/itec/philipp/nobackup/fn-new-videos/CleverNyx/20191208_96EaxsqT3kaciAmNS4pL9A_1575810412.mp4,16,02:32:08,02:37:45,0,100,0,00:05:37,round-20191208_96EaxsqT3kaciAmNS4pL9A_1575810412_16.csv,(1601x12)(1887x298),1.49
/home/itec/philipp/nobackup/fn-new-videos/CleverNyx/20191208_96EaxsqT3kaciAmNS4pL9A_1575810412.mp4,17,02:39:40,02:40:53,0,100,0,00:01:13,round-20191208_96EaxsqT3kaciAmNS4pL9A_1575810412_17.csv,(1601x12)(1887x298),1.49
/home/itec/philipp/nobackup/fn-new-videos/StaySteezzy/20191203_LVGEo-cFCUadQHkAvIEpJA_1575346187.mp4,23,05:56:38,06:04:13,0,100,0,00:07:35,round-20191203_LVGEo-cFCUadQHkAvIEpJA_1575346187_23.csv,(1520x11)(1806x297),0.95
/home/itec/philipp/nobackup/fn-new-videos/Flopysock/20191202_HWnwd-xPGUKBZ76s3C_7Rg_1575276443.mp4,8,04:13:47,04:16:52,0,100,0,00:03:05,round-20191202_HWnwd-xPGUKBZ76s3C_7Rg_1575276443_8.csv,(1479x11)(1765x297),1.437
/home/itec/philipp/nobackup/fn-new-videos/CleverNyx/20191208_96EaxsqT3kaciAmNS4pL9A_1575810412.mp4,18,02:43:13,02:48:15,0,100,0,00:05:02,round-20191208_96EaxsqT3kaciAmNS4pL9A_1575810412_18.csv,(1601x12)(1887x298),1.49
/home/itec/philipp/nobackup/fn-new-videos/CleverNyx/20191206_oFmFoQTY-Ua2eBquel_i5A_1575665848.mp4,10,01:52:43,02:10:19,0,100,0,00:17:36,round-20191206_oFmFoQTY-Ua2eBquel_i5A_1575665848_10.csv,(1610x12)(1896x298),1.497
/home/itec/philipp/nobackup/fn-new-videos/CleverNyx/20191208_96EaxsqT3kaciAmNS4pL9A_1575810412.mp4,19,02:50:03,02:58:13,0,100,0,00:08:10,round-20191208_96EaxsqT3kaciAmNS4pL9A_1575810412_19.csv,(1601x12)(1887x298),1.49
/home/itec/philipp/nobackup/fn-new-videos/Flopysock/20191202_HWnwd-xPGUKBZ76s3C_7Rg_1575276443.mp4,9,04:22:21,04:32:35,0,100,0,00:10:14,round-20191202_HWnwd-xPGUKBZ76s3C_7Rg_1575276443_9.csv,(1479x11)(1765x297),1.437
/home/itec/philipp/nobackup/fn-new-videos/CleverNyx/20191206_oFmFoQTY-Ua2eBquel_i5A_1575665848.mp4,11,02:11:56,02:24:25,0,100,0,00:12:29,round-20191206_oFmFoQTY-Ua2eBquel_i5A_1575665848_11.csv,(1610x12)(1896x298),1.497
/home/itec/philipp/nobackup/fn-new-videos/StaySteezzy/20191203_LVGEo-cFCUadQHkAvIEpJA_1575346187.mp4,24,06:06:19,06:21:02,0,100,0,00:14:43,round-20191203_LVGEo-cFCUadQHkAvIEpJA_1575346187_24.csv,(1520x11)(1806x297),0.95
/home/itec/philipp/nobackup/fn-new-videos/Flopysock/20191202_HWnwd-xPGUKBZ76s3C_7Rg_1575276443.mp4,10,04:34:10,04:40:20,0,100,0,00:06:10,round-20191202_HWnwd-xPGUKBZ76s3C_7Rg_1575276443_10.csv,(1479x11)(1765x297),1.437
/home/itec/philipp/nobackup/fn-new-videos/Flopysock/20191202_HWnwd-xPGUKBZ76s3C_7Rg_1575276443.mp4,11,04:42:20,04:43:51,0,100,0,00:01:31,round-20191202_HWnwd-xPGUKBZ76s3C_7Rg_1575276443_11.csv,(1479x11)(1765x297),1.437
/home/itec/philipp/nobackup/fn-new-videos/CleverNyx/20191208_96EaxsqT3kaciAmNS4pL9A_1575810412.mp4,20,03:00:11,03:12:02,0,100,0,00:11:51,round-20191208_96EaxsqT3kaciAmNS4pL9A_1575810412_20.csv,(1601x12)(1887x298),1.49
/home/itec/philipp/nobackup/fn-new-videos/SmileyShyGirl89/20191130_AtHDoADYXEK3kbb2h4cYQA_1575147519.mp4,1,00:04:19,00:11:19,0,100,0,00:07:00,round-20191130_AtHDoADYXEK3kbb2h4cYQA_1575147519_1.csv,(1522x50)(1808x336),1.004
/home/itec/philipp/nobackup/fn-new-videos/StaySteezzy/20191203_LVGEo-cFCUadQHkAvIEpJA_1575346187.mp4,25,06:23:32,06:35:40,0,100,0,00:12:08,round-20191203_LVGEo-cFCUadQHkAvIEpJA_1575346187_25.csv,(1520x11)(1806x297),0.95
/home/itec/philipp/nobackup/fn-new-videos/StaySteezzy/20191203_LVGEo-cFCUadQHkAvIEpJA_1575346187.mp4,26,06:37:21,06:39:01,0,100,0,00:01:40,round-20191203_LVGEo-cFCUadQHkAvIEpJA_1575346187_26.csv,(1520x11)(1806x297),0.95
/home/itec/philipp/nobackup/fn-new-videos/Flopysock/20191202_HWnwd-xPGUKBZ76s3C_7Rg_1575276443.mp4,12,04:46:01,04:56:11,0,100,0,00:10:10,round-20191202_HWnwd-xPGUKBZ76s3C_7Rg_1575276443_12.csv,(1479x11)(1765x297),1.437
/home/itec/philipp/nobackup/fn-new-videos/StaySteezzy/20191203_LVGEo-cFCUadQHkAvIEpJA_1575346187.mp4,27,06:41:04,06:43:05,0,100,0,00:02:01,round-20191203_LVGEo-cFCUadQHkAvIEpJA_1575346187_27.csv,(1520x11)(1806x297),0.95
/home/itec/philipp/nobackup/fn-new-videos/StaySteezzy/20191203_LVGEo-cFCUadQHkAvIEpJA_1575346187.mp4,28,06:44:43,06:48:41,0,100,0,00:03:58,round-20191203_LVGEo-cFCUadQHkAvIEpJA_1575346187_28.csv,(1520x11)(1806x297),0.95
/home/itec/philipp/nobackup/fn-new-videos/SmileyShyGirl89/20191130_AtHDoADYXEK3kbb2h4cYQA_1575147519.mp4,2,00:13:22,00:31:28,0,100,0,00:18:06,round-20191130_AtHDoADYXEK3kbb2h4cYQA_1575147519_2.csv,(1522x50)(1808x336),1.004
/home/itec/philipp/nobackup/fn-new-videos/StaySteezzy/20191203_LVGEo-cFCUadQHkAvIEpJA_1575346187.mp4,29,06:50:37,06:52:14,0,100,0,00:01:37,round-20191203_LVGEo-cFCUadQHkAvIEpJA_1575346187_29.csv,(1520x11)(1806x297),0.95
/home/itec/philipp/nobackup/fn-new-videos/CleverNyx/20191208_96EaxsqT3kaciAmNS4pL9A_1575810412.mp4,21,03:14:34,03:32:06,0,100,0,00:17:32,round-20191208_96EaxsqT3kaciAmNS4pL9A_1575810412_21.csv,(1601x12)(1887x298),1.49
/home/itec/philipp/nobackup/fn-new-videos/SmileyShyGirl89/20191130_9Dt0tBy7gEiafVdU6CaYXw_1575092537.mp4,1,00:04:08,00:05:18,0,100,0,00:01:10,round-20191130_9Dt0tBy7gEiafVdU6CaYXw_1575092537_1.csv,(1522x50)(1808x336),1.004
/home/itec/philipp/nobackup/fn-new-videos/StaySteezzy/20191203_LVGEo-cFCUadQHkAvIEpJA_1575346187.mp4,30,06:56:31,06:58:47,0,100,0,00:02:16,round-20191203_LVGEo-cFCUadQHkAvIEpJA_1575346187_30.csv,(1520x11)(1806x297),0.95
/home/itec/philipp/nobackup/fn-new-videos/StaySteezzy/20191203_LVGEo-cFCUadQHkAvIEpJA_1575346187.mp4,31,07:00:25,07:02:50,0,100,0,00:02:25,round-20191203_LVGEo-cFCUadQHkAvIEpJA_1575346187_31.csv,(1520x11)(1806x297),0.95
/home/itec/philipp/nobackup/fn-new-videos/SmileyShyGirl89/20191130_9Dt0tBy7gEiafVdU6CaYXw_1575092537.mp4,2,00:15:36,00:18:25,0,100,0,00:02:49,round-20191130_9Dt0tBy7gEiafVdU6CaYXw_1575092537_2.csv,(1522x50)(1808x336),1.004
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191208_JaxUCPNTgUunL5ditZJSSw_1575798414.mp4,1,00:36:55,00:39:48,0,100,0,00:02:53,round-20191208_JaxUCPNTgUunL5ditZJSSw_1575798414_1.csv,(1502x11)(1788x297),1.402
/home/itec/philipp/nobackup/fn-new-videos/SmileyShyGirl89/20191130_9Dt0tBy7gEiafVdU6CaYXw_1575092537.mp4,3,00:20:01,00:29:38,0,100,0,00:09:37,round-20191130_9Dt0tBy7gEiafVdU6CaYXw_1575092537_3.csv,(1522x50)(1808x336),1.004
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191208_JaxUCPNTgUunL5ditZJSSw_1575798414.mp4,2,00:41:42,00:55:07,0,100,0,00:13:25,round-20191208_JaxUCPNTgUunL5ditZJSSw_1575798414_2.csv,(1502x11)(1788x297),1.402
/home/itec/philipp/nobackup/fn-new-videos/StaySteezzy/20191203_LVGEo-cFCUadQHkAvIEpJA_1575346187.mp4,32,07:04:56,07:26:08,0,100,0,00:21:12,round-20191203_LVGEo-cFCUadQHkAvIEpJA_1575346187_32.csv,(1520x11)(1806x297),0.95
/home/itec/philipp/nobackup/fn-new-videos/SmileyShyGirl89/20191130_9Dt0tBy7gEiafVdU6CaYXw_1575092537.mp4,4,00:36:17,00:49:34,0,100,0,00:13:17,round-20191130_9Dt0tBy7gEiafVdU6CaYXw_1575092537_4.csv,(1522x50)(1808x336),1.004
/home/itec/philipp/nobackup/fn-new-videos/RedMenace/20191207__kPAjoufmE6Ub2F7sZKYqA_1575723475.mp4,22,05:51:47,06:08:48,0,100,0,00:17:01,round-20191207__kPAjoufmE6Ub2F7sZKYqA_1575723475_22.csv,(1531x50)(1817x336),1.513
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191208_JaxUCPNTgUunL5ditZJSSw_1575798414.mp4,4,01:15:55,01:20:48,0,100,0,00:04:53,round-20191208_JaxUCPNTgUunL5ditZJSSw_1575798414_4.csv,(1502x11)(1788x297),1.402
/home/itec/philipp/nobackup/fn-new-videos/RedMenace/20191207__kPAjoufmE6Ub2F7sZKYqA_1575723475.mp4,23,06:10:52,06:22:53,0,100,0,00:12:01,round-20191207__kPAjoufmE6Ub2F7sZKYqA_1575723475_23.csv,(1531x50)(1817x336),1.513
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191208_JaxUCPNTgUunL5ditZJSSw_1575798414.mp4,5,01:23:24,01:30:58,0,100,0,00:07:34,round-20191208_JaxUCPNTgUunL5ditZJSSw_1575798414_5.csv,(1502x11)(1788x297),1.402
/home/itec/philipp/nobackup/fn-new-videos/RedMenace/20191207__kPAjoufmE6Ub2F7sZKYqA_1575723475.mp4,24,06:24:59,06:32:35,0,100,0,00:07:36,round-20191207__kPAjoufmE6Ub2F7sZKYqA_1575723475_24.csv,(1531x50)(1817x336),1.513
/home/itec/philipp/nobackup/fn-new-videos/RedMenace/20191207__kPAjoufmE6Ub2F7sZKYqA_1575723475.mp4,25,06:35:29,06:46:32,0,100,0,00:11:03,round-20191207__kPAjoufmE6Ub2F7sZKYqA_1575723475_25.csv,(1531x50)(1817x336),1.513
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191211_CnkpA2zNi0yi4vFD2abywQ_1576049150.mp4,1,00:19:31,00:41:06,0,100,0,00:21:35,round-20191211_CnkpA2zNi0yi4vFD2abywQ_1576049150_1.csv,(1527x11)(1813x297),1.43
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191208_JaxUCPNTgUunL5ditZJSSw_1575798414.mp4,7,02:12:02,02:15:33,0,100,0,00:03:31,round-20191208_JaxUCPNTgUunL5ditZJSSw_1575798414_7.csv,(1502x11)(1788x297),1.402
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115.mp4,2,00:38:01,00:49:14,0,100,0,00:11:13,round-20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115_2.csv,(1526x51)(1812x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191204__ncpS9dwm0yDBxfq3_-w0w_1575445502.mp4,1,00:36:11,00:49:48,0,100,0,00:13:37,round-20191204__ncpS9dwm0yDBxfq3_-w0w_1575445502_1.csv,(1507x51)(1793x337),1.49
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191130_p4rb2sbJ2kuiVEK-8_8gXA_1575103497.mp4,2,00:35:45,00:38:51,0,100,0,00:03:06,round-20191130_p4rb2sbJ2kuiVEK-8_8gXA_1575103497_2.csv,(1525x51)(1811x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115.mp4,3,00:55:05,01:05:06,0,100,0,00:10:01,round-20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115_3.csv,(1526x51)(1812x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191211_CnkpA2zNi0yi4vFD2abywQ_1576049150.mp4,3,00:50:14,00:58:06,0,100,0,00:07:52,round-20191211_CnkpA2zNi0yi4vFD2abywQ_1576049150_3.csv,(1527x11)(1813x297),1.43
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115.mp4,4,01:15:42,01:20:13,0,100,0,00:04:31,round-20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115_4.csv,(1526x51)(1812x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191208_JaxUCPNTgUunL5ditZJSSw_1575798414.mp4,8,02:17:20,02:35:07,0,100,0,00:17:47,round-20191208_JaxUCPNTgUunL5ditZJSSw_1575798414_8.csv,(1502x11)(1788x297),1.402
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115.mp4,5,01:23:00,01:25:18,0,100,0,00:02:18,round-20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115_5.csv,(1526x51)(1812x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Flopysock/20191202_HWnwd-xPGUKBZ76s3C_7Rg_1575276443.mp4,15,06:14:19,06:18:12,0,100,0,00:03:53,round-20191202_HWnwd-xPGUKBZ76s3C_7Rg_1575276443_15.csv,(1479x11)(1765x297),1.437
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115.mp4,6,01:28:01,01:31:28,0,100,0,00:03:27,round-20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115_6.csv,(1526x51)(1812x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115.mp4,7,01:34:08,01:37:00,0,100,0,00:02:52,round-20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115_7.csv,(1526x51)(1812x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Flopysock/20191202_HWnwd-xPGUKBZ76s3C_7Rg_1575276443.mp4,16,06:20:43,06:22:46,0,100,0,00:02:03,round-20191202_HWnwd-xPGUKBZ76s3C_7Rg_1575276443_16.csv,(1479x11)(1765x297),1.437
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191201_QwZHyJpoEUe2wbxQtephuQ_1575173844.mp4,1,00:07:05,00:20:14,0,100,0,00:13:09,round-20191201_QwZHyJpoEUe2wbxQtephuQ_1575173844_1.csv,(1523x51)(1809x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191208_JaxUCPNTgUunL5ditZJSSw_1575798414.mp4,9,02:37:44,02:52:59,0,100,0,00:15:15,round-20191208_JaxUCPNTgUunL5ditZJSSw_1575798414_9.csv,(1502x11)(1788x297),1.402
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191204__ncpS9dwm0yDBxfq3_-w0w_1575445502.mp4,3,01:24:07,01:28:12,0,100,0,00:04:05,round-20191204__ncpS9dwm0yDBxfq3_-w0w_1575445502_3.csv,(1507x51)(1793x337),1.49
/home/itec/philipp/nobackup/fn-new-videos/Flopysock/20191202_HWnwd-xPGUKBZ76s3C_7Rg_1575276443.mp4,17,06:24:47,06:32:49,0,100,0,00:08:02,round-20191202_HWnwd-xPGUKBZ76s3C_7Rg_1575276443_17.csv,(1479x11)(1765x297),1.437
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191203_xSZHgv8LvEuzusiTgbUpxA_1575333209.mp4,1,00:04:31,00:08:31,0,100,0,00:04:00,round-20191203_xSZHgv8LvEuzusiTgbUpxA_1575333209_1.csv,(1526x11)(1812x297),1.43
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191208_afW-2C1gTE2xl092bsxJMA_1575781587.mp4,1,00:22:41,00:39:33,0,100,0,00:16:52,round-20191208_afW-2C1gTE2xl092bsxJMA_1575781587_1.csv,(1611x33)(1897x319),1.497
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191211_CnkpA2zNi0yi4vFD2abywQ_1576049150.mp4,4,01:00:04,01:20:18,0,100,0,00:20:14,round-20191211_CnkpA2zNi0yi4vFD2abywQ_1576049150_4.csv,(1527x11)(1813x297),1.43
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191130_p4rb2sbJ2kuiVEK-8_8gXA_1575103497.mp4,4,01:07:43,01:25:38,0,100,0,00:17:55,round-20191130_p4rb2sbJ2kuiVEK-8_8gXA_1575103497_4.csv,(1525x51)(1811x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Flopysock/20191202_HWnwd-xPGUKBZ76s3C_7Rg_1575276443.mp4,18,06:34:20,06:37:17,0,100,0,00:02:57,round-20191202_HWnwd-xPGUKBZ76s3C_7Rg_1575276443_18.csv,(1479x11)(1765x297),1.437
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191204__ncpS9dwm0yDBxfq3_-w0w_1575445502.mp4,4,01:31:53,01:44:50,0,100,0,00:12:57,round-20191204__ncpS9dwm0yDBxfq3_-w0w_1575445502_4.csv,(1507x51)(1793x337),1.49
/home/itec/philipp/nobackup/fn-new-videos/Flopysock/20191202_HWnwd-xPGUKBZ76s3C_7Rg_1575276443.mp4,19,06:39:16,06:41:31,0,100,0,00:02:15,round-20191202_HWnwd-xPGUKBZ76s3C_7Rg_1575276443_19.csv,(1479x11)(1765x297),1.437
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115.mp4,9,01:58:58,02:00:17,0,100,0,00:01:19,round-20191206_oSWbDRrlGkWHUy03GsJJ0w_1575616115_9.csv,(1526x51)(1812x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191205_47w92chcOkSwhlWtvmQeaA_1575540054.mp4,1,00:23:11,00:26:20,0,100,0,00:03:09,round-20191205_47w92chcOkSwhlWtvmQeaA_1575540054_1.csv,(1495x50)(1781x336),1.474
/home/itec/philipp/nobackup/fn-new-videos/Flopysock/20191202_HWnwd-xPGUKBZ76s3C_7Rg_1575276443.mp4,20,06:43:27,06:45:55,0,100,0,00:02:28,round-20191202_HWnwd-xPGUKBZ76s3C_7Rg_1575276443_20.csv,(1479x11)(1765x297),1.437
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191205_47w92chcOkSwhlWtvmQeaA_1575540054.mp4,2,00:28:24,00:32:45,0,100,0,00:04:21,round-20191205_47w92chcOkSwhlWtvmQeaA_1575540054_2.csv,(1495x50)(1781x336),1.474
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191201_QwZHyJpoEUe2wbxQtephuQ_1575173844.mp4,2,00:25:37,00:46:09,0,100,0,00:20:32,round-20191201_QwZHyJpoEUe2wbxQtephuQ_1575173844_2.csv,(1523x51)(1809x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191208_afW-2C1gTE2xl092bsxJMA_1575781587.mp4,2,00:42:47,00:52:37,0,100,0,00:09:50,round-20191208_afW-2C1gTE2xl092bsxJMA_1575781587_2.csv,(1611x33)(1897x319),1.497
/home/itec/philipp/nobackup/fn-new-videos/Flopysock/20191202_HWnwd-xPGUKBZ76s3C_7Rg_1575276443.mp4,21,06:47:53,06:50:47,0,100,0,00:02:54,round-20191202_HWnwd-xPGUKBZ76s3C_7Rg_1575276443_21.csv,(1479x11)(1765x297),1.437
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191130_p4rb2sbJ2kuiVEK-8_8gXA_1575103497.mp4,5,01:31:07,01:43:49,0,100,0,00:12:42,round-20191130_p4rb2sbJ2kuiVEK-8_8gXA_1575103497_5.csv,(1525x51)(1811x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Flopysock/20191202_HWnwd-xPGUKBZ76s3C_7Rg_1575276443.mp4,22,06:52:43,06:55:03,0,100,0,00:02:20,round-20191202_HWnwd-xPGUKBZ76s3C_7Rg_1575276443_22.csv,(1479x11)(1765x297),1.437
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191201_QwZHyJpoEUe2wbxQtephuQ_1575173844.mp4,3,00:54:29,01:03:05,0,100,0,00:08:36,round-20191201_QwZHyJpoEUe2wbxQtephuQ_1575173844_3.csv,(1523x51)(1809x337),1.505
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191205_47w92chcOkSwhlWtvmQeaA_1575540054.mp4,3,00:37:46,00:50:06,0,100,0,00:12:20,round-20191205_47w92chcOkSwhlWtvmQeaA_1575540054_3.csv,(1495x50)(1781x336),1.474
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191205_47w92chcOkSwhlWtvmQeaA_1575540054.mp4,4,00:51:54,00:54:58,0,100,0,00:03:04,round-20191205_47w92chcOkSwhlWtvmQeaA_1575540054_4.csv,(1495x50)(1781x336),1.474
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191208_JaxUCPNTgUunL5ditZJSSw_1575798414.mp4,11,03:17:27,03:36:49,0,100,0,00:19:22,round-20191208_JaxUCPNTgUunL5ditZJSSw_1575798414_11.csv,(1502x11)(1788x297),1.402
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191205_47w92chcOkSwhlWtvmQeaA_1575540054.mp4,5,00:57:01,00:59:28,0,100,0,00:02:27,round-20191205_47w92chcOkSwhlWtvmQeaA_1575540054_5.csv,(1495x50)(1781x336),1.474
/home/itec/philipp/nobackup/fn-new-videos/Dobeyy/20191130_p4rb2sbJ2kuiVEK-8_8gXA_1575103497.mp4,6,01:46:19,02:00:10,0,100,0,00:13:51,round-20191130_p4rb2sbJ2kuiVEK-8_8gXA_1575103497_6.csv,(1525x51)(1811x337),1.505
